,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
705150,Honolulu,BRFSS,8.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4380,HI,15003011201,2017
705153,Honolulu,BRFSS,10.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4668,HI,15003008003,2017
705174,Honolulu,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4321,HI,15003003000,2017
705192,Honolulu,BRFSS,15.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3198,HI,15003004900,2017
705196,Honolulu,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6167,HI,15003006805,2017
705225,Honolulu,BRFSS,12.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3422,HI,15003010601,2017
705235,Macon,BRFSS,10.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,517,GA,13021013410,2017
705264,Johns Creek,BRFSS,9.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3133,GA,13121011612,2017
705272,Honolulu,BRFSS,14.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3773,HI,15003006301,2017
705285,Boise City,BRFSS,5.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1214,ID,16001000303,2017
705310,Johns Creek,BRFSS,7.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5097,GA,13121011424,2017
705340,Honolulu,BRFSS,11.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1398,HI,15003002004,2017
705367,Honolulu,BRFSS,10.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3912,HI,15003001904,2017
705456,Savannah,BRFSS,16.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2316,GA,13051003601,2017
705457,Boise City,BRFSS,7.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8245,ID,16001002413,2017
705500,Augusta,BRFSS,15.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3367,GA,13245010513,2017
705504,Honolulu,BRFSS,8.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8232,HI,15003008614,2017
705537,Sandy Springs,BRFSS,5.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3133,GA,13121010117,2017
705538,Honolulu,BRFSS,11.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4296,HI,15003008920,2017
705558,Roswell,BRFSS,7.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2562,GA,13121011611,2017
705559,Honolulu,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7881,HI,15003010100,2017
705596,Augusta,BRFSS,22.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1231,GA,13245000700,2017
705695,Macon,BRFSS,22.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2184,GA,13021012700,2017
705726,Savannah,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1160,GA,13051001500,2017
705773,Honolulu,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5160,HI,15003007503,2017
705848,Honolulu,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8206,HI,15003008402,2017
705867,Honolulu,BRFSS,15.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4762,HI,15003009300,2017
705908,Savannah,BRFSS,20.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1856,GA,13051003301,2017
705912,Columbus,BRFSS,19.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1744,GA,13215003200,2017
705925,Nampa,BRFSS,10.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2957,ID,16027020503,2017
705969,Honolulu,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4288,HI,15003000110,2017
705973,Columbus,BRFSS,14.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4936,GA,13215010602,2017
705978,Macon,BRFSS,25.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1401,GA,13021011500,2017
706097,Honolulu,BRFSS,10.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3864,HI,15003002100,2017
706104,Savannah,BRFSS,8.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5284,GA,13051004212,2017
706112,Boise City,BRFSS,6.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5397,ID,16001000802,2017
706135,Honolulu,BRFSS,11.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2858,HI,15003000903,2017
706220,Honolulu,BRFSS,10.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3796,HI,15003011103,2017
706240,Columbus,BRFSS,14.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1992,GA,13215011100,2017
706280,Honolulu,BRFSS,13.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4175,HI,15003006100,2017
706287,Columbus,BRFSS,9.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5451,GA,13215010106,2017
706345,Columbus,BRFSS,19.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2710,GA,13215002700,2017
706354,Honolulu,BRFSS,11.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2924,HI,15003001201,2017
706384,Augusta,BRFSS,7.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3987,GA,13245010104,2017
706407,Sandy Springs,BRFSS,7.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5022,GA,13121010110,2017
706412,Columbus,BRFSS,7.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2911,GA,13215010205,2017
706415,Honolulu,BRFSS,10.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3432,HI,15003004200,2017
706440,Honolulu,BRFSS,9.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7623,HI,15003008924,2017
706495,Warner Robins,BRFSS,15.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3110,GA,13153020700,2017
706498,Augusta,BRFSS,16.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3380,GA,13245010511,2017
706552,Meridian,BRFSS,6.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,11379,ID,16001010332,2017
706595,Honolulu,BRFSS,11.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5063,HI,15003010305,2017
706601,Honolulu,BRFSS,13.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4240,HI,15003007701,2017
706626,Augusta,BRFSS,14.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3753,GA,13245000100,2017
706627,Honolulu,BRFSS,15.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5593,HI,15003008702,2017
706693,Honolulu,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4553,HI,15003004700,2017
706696,Macon,BRFSS,21.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2633,GA,13021012300,2017
706706,Honolulu,BRFSS,10.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5579,HI,15003003700,2017
706742,Boise City,BRFSS,5.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3289,ID,16001010503,2017
706801,Nampa,BRFSS,7.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8896,ID,16027020901,2017
706828,Columbus,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3371,GA,13215001200,2017
706914,Macon,BRFSS,22.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1931,GA,13021013800,2017
706929,Columbus,BRFSS,22.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2107,GA,13215002800,2017
706947,Honolulu,BRFSS,15.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5306,HI,15003008007,2017
706968,Johns Creek,BRFSS,6.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4641,GA,13121011620,2017
706985,Savannah,BRFSS,8.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2370,GA,13051011300,2017
706999,Honolulu,BRFSS,7.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1989,HI,15003006702,2017
707021,Warner Robins,BRFSS,12.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3667,GA,13153020200,2017
707083,Honolulu,BRFSS,12.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3096,HI,15003002401,2017
707086,Sandy Springs,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4782,GA,13121010118,2017
707136,Honolulu,BRFSS,5.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,84,HI,15003008611,2017
707145,Boise City,BRFSS,5.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5760,ID,16001000900,2017
707146,Honolulu,BRFSS,13.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2966,HI,15003000700,2017
707251,Honolulu,BRFSS,14.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2148,HI,15003005700,2017
707278,Savannah,BRFSS,6.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2174,GA,13051010808,2017
707324,Honolulu,BRFSS,13.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3171,HI,15003007504,2017
707371,Augusta,BRFSS,9.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5048,GA,13245010201,2017
707444,Honolulu,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3527,HI,15003001500,2017
707461,Honolulu,BRFSS,8.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6543,HI,15003008412,2017
707475,Honolulu,BRFSS,12.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3735,HI,15003004600,2017
707517,Macon,BRFSS,21.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,997,GA,13021010300,2017
707559,Columbus,BRFSS,14.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1942,GA,13215011200,2017
707594,Honolulu,BRFSS,9.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5405,HI,15003007807,2017
707599,Savannah,BRFSS,12.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3717,GA,13051004207,2017
707605,Boise City,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5392,ID,16001002224,2017
707616,Columbus,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6399,GA,13215010501,2017
707642,Roswell,BRFSS,9.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7484,GA,13121011420,2017
707688,Honolulu,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3740,HI,15003009902,2017
707726,Honolulu,BRFSS,12.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2834,HI,15003009801,2017
707778,Honolulu,BRFSS,14.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3876,HI,15003003502,2017
707808,Augusta,BRFSS,15.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4882,GA,13245010510,2017
707829,Honolulu,BRFSS,9.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3250,HI,15003003405,2017
707845,Savannah,BRFSS,3.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2615,GA,13051004300,2017
707850,Honolulu,BRFSS,6.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5180,HI,15003008927,2017
707909,Boise City,BRFSS,8.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5382,ID,16001001400,2017
707912,Savannah,BRFSS,17.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3115,GA,13051002800,2017
707930,Honolulu,BRFSS,12.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5450,HI,15003007810,2017
707935,Honolulu,BRFSS,11.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2893,HI,15003000401,2017
707998,Honolulu,BRFSS,12.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6864,HI,15003008005,2017
708028,Honolulu,BRFSS,13.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3666,HI,15003010702,2017
708074,Warner Robins,BRFSS,12.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5937,GA,13153020105,2017
708078,Augusta,BRFSS,16.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1380,GA,13245001300,2017
708152,Warner Robins,BRFSS,6.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1789,GA,13153021108,2017
708239,Honolulu,BRFSS,3.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3823,HI,15003006900,2017
708263,Honolulu,BRFSS,19.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3636,HI,15003005300,2017
708267,Savannah,BRFSS,4.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5429,GA,13051010700,2017
708287,Honolulu,BRFSS,4.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5093,HI,15003002701,2017
708322,Macon,BRFSS,25.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2240,GA,13021011100,2017
708332,Honolulu,BRFSS,2.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1634,HI,15003009000,2017
708333,Honolulu,BRFSS,12.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4541,HI,15003006500,2017
708345,Columbus,BRFSS,7.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4384,GA,13215001000,2017
708360,Honolulu,BRFSS,11.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5115,HI,15003010504,2017
708374,Honolulu,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4116,HI,15003008913,2017
708415,Honolulu,BRFSS,10.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5236,HI,15003008915,2017
708490,Sandy Springs,BRFSS,7.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4017,GA,13121010123,2017
708491,Augusta,BRFSS,2.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8992,GA,13245010800,2017
708511,Honolulu,BRFSS,11.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,10289,HI,15003009603,2017
708538,Augusta,BRFSS,13.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5599,GA,13245010708,2017
708561,Augusta,BRFSS,17.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6779,GA,13245010504,2017
708613,Honolulu,BRFSS,11.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3771,HI,15003008906,2017
708643,Boise City,BRFSS,8.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5070,ID,16001001900,2017
708667,Honolulu,BRFSS,3.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3866,HI,15003007302,2017
708677,Savannah,BRFSS,8.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3082,GA,13051004209,2017
708701,Savannah,BRFSS,15.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2143,GA,13051003800,2017
708746,Roswell,BRFSS,8.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5853,GA,13121011418,2017
708791,Honolulu,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3360,HI,15003001803,2017
708796,Savannah,BRFSS,15.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4528,GA,13051000601,2017
708807,Roswell,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7501,GA,13121011411,2017
708838,Honolulu,BRFSS,16.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,655,HI,15003003900,2017
708846,Johns Creek,BRFSS,6.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8047,GA,13121011626,2017
708868,Honolulu,BRFSS,9.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3570,HI,15003010904,2017
708979,Aurora,BRFSS,12.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4971,IL,17089854100,2017
709055,Bloomington,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4331,IL,17113005900,2017
709058,Bloomington,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3228,IL,17113001800,2017
709307,Bloomington,BRFSS,9.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3850,IL,17113001403,2017
709502,Bolingbrook,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3742,IL,17197880111,2017
709507,Aurora,BRFSS,12.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,7049,IL,17089853500,2017
709627,Champaign,BRFSS,6.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3919,IL,17019000500,2017
709689,Aurora,BRFSS,8.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4064,IL,17089853008,2017
709811,Arlington Heights,BRFSS,7.2,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5846,IL,17031802900,2017
709992,Arlington Heights,BRFSS,9.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1871,IL,17031803015,2017
709998,Arlington Heights,BRFSS,5.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1101,IL,17031803012,2017
710314,Champaign,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1069,IL,17019001302,2017
710501,Champaign,BRFSS,3.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4819,IL,17019000301,2017
710574,Aurora,BRFSS,6.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2301,IL,17089852806,2017
710708,Aurora,BRFSS,7.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2839,IL,17043846513,2017
710907,Arlington Heights,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5586,IL,17031803200,2017
710912,Aurora,BRFSS,11.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2498,IL,17089854001,2017
710963,Bloomington,BRFSS,4.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2292,IL,17113001302,2017
711076,Bloomington,BRFSS,5.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,355,IL,17113005400,2017
711458,Aurora,BRFSS,6.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4075,IL,17043846408,2017
711627,Aurora,BRFSS,12.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5370,IL,17089853005,2017
711778,Champaign,BRFSS,8.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4592,IL,17019001203,2017
711924,Aurora,BRFSS,10.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,9956,IL,17089854400,2017
711994,Bloomington,BRFSS,5.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5130,IL,17113001105,2017
712136,Aurora,BRFSS,5.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6019,IL,17093890101,2017
712260,Aurora,BRFSS,6.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4343,IL,17043846509,2017
712323,Bloomington,BRFSS,8.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2292,IL,17113001700,2017
712445,Arlington Heights,BRFSS,7.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1412,IL,17031805108,2017
712627,Aurora,BRFSS,13.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4273,IL,17089852905,2017
712638,Arlington Heights,BRFSS,6.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3400,IL,17031805107,2017
712751,Aurora,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,9809,IL,17089853400,2017
712806,Champaign,BRFSS,6.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4463,IL,17019001205,2017
713029,Arlington Heights,BRFSS,8.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2014,IL,17031803005,2017
713262,Arlington Heights,BRFSS,7.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3299,IL,17031803007,2017
713383,Champaign,BRFSS,12.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3650,IL,17019000700,2017
713471,Aurora,BRFSS,6.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4114,IL,17043846514,2017
713697,Arlington Heights,BRFSS,8.1,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5686,IL,17031803500,2017
713761,Bolingbrook,BRFSS,10.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4508,IL,17197880106,2017
714080,Bloomington,BRFSS,10.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4171,IL,17113001404,2017
714111,Champaign,BRFSS,9.4,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,6581,IL,17019001201,2017
714215,Champaign,BRFSS,3.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3372,IL,17019000302,2017
714265,Bloomington,BRFSS,9.5,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,2003,IL,17113001301,2017
714296,Aurora,BRFSS,14.6,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8837,IL,17089853600,2017
714348,Aurora,BRFSS,10.8,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,4565,IL,17089852903,2017
714434,Aurora,BRFSS,13.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3008,IL,17089853100,2017
714580,Bolingbrook,BRFSS,15.0,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3365,IL,17197880117,2017
714797,Arlington Heights,BRFSS,7.3,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,3440,IL,17031803100,2017
714984,Aurora,BRFSS,8.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,1848,IL,17089853001,2017
715117,Bloomington,BRFSS,6.7,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,8205,IL,17113001104,2017
715290,Aurora,BRFSS,10.9,Crude prevalence,%,Census Tract,Diagnosed diabetes among adults aged >=18 Years,DIABETES,5015,IL,17089854302,2017
