,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
655669,Washington,BRFSS,1.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2797,DC,11001004002,2017
655670,Washington,BRFSS,2.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2092,DC,11001000902,2017
655689,Washington,BRFSS,3.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2243,DC,11001009904,2017
655699,Hialeah,BRFSS,3.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6441,FL,12086012600,2017
655711,Washington,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4648,DC,11001002102,2017
655725,Washington,BRFSS,2.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3618,DC,11001002400,2017
655726,Gainesville,BRFSS,1.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4120,FL,12001001521,2017
655759,Washington,BRFSS,3.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2630,DC,11001009505,2017
655772,Washington,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2324,DC,11001010200,2017
655773,Boca Raton,BRFSS,3.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3878,FL,12099007006,2017
655788,Hialeah,BRFSS,5.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6109,FL,12086000709,2017
655830,Deerfield Beach,BRFSS,4.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3321,FL,12011010304,2017
655895,Washington,BRFSS,3.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2347,DC,11001007806,2017
655905,Washington,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4016,DC,11001001901,2017
655937,Washington,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1599,DC,11001008702,2017
656041,Fort Lauderdale,BRFSS,2.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2890,FL,12011040204,2017
656098,Hollywood,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4980,FL,12011090900,2017
656127,Washington,BRFSS,1.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3933,DC,11001010600,2017
656138,Washington,BRFSS,1.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3962,DC,11001002900,2017
656146,Deltona,BRFSS,3.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5866,FL,12127091016,2017
656153,Clearwater,BRFSS,2.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1448,FL,12103026102,2017
656158,Fort Lauderdale,BRFSS,2.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6890,FL,12011042500,2017
656239,Coral Springs,BRFSS,1.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,905,FL,12011020205,2017
656244,Washington,BRFSS,2.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3028,DC,11001004600,2017
656270,Davie,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7906,FL,12011070306,2017
656275,Cape Coral,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4608,FL,12071010411,2017
656290,Cape Coral,BRFSS,2.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,9067,FL,12071010201,2017
656329,Gainesville,BRFSS,1.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7431,FL,12001000200,2017
656413,Fort Lauderdale,BRFSS,5.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2366,FL,12011041400,2017
656456,Washington,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4163,DC,11001009400,2017
656466,Washington,BRFSS,1.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2531,DC,11001006500,2017
656475,Boca Raton,BRFSS,2.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3801,FL,12099007202,2017
656486,Gainesville,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,974,FL,12001001400,2017
656488,Washington,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3063,DC,11001007406,2017
656542,Fort Lauderdale,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1063,FL,12011050100,2017
656564,Hialeah,BRFSS,5.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7159,FL,12086000608,2017
656566,Davie,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7535,FL,12011070101,2017
656622,Boynton Beach,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3163,FL,12099006007,2017
656645,Hialeah,BRFSS,5.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6140,FL,12086000805,2017
656671,Clearwater,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4073,FL,12103026812,2017
656723,Washington,BRFSS,1.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2830,DC,11001005800,2017
656747,Washington,BRFSS,4.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2795,DC,11001009905,2017
656749,Washington,BRFSS,2.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6709,DC,11001000801,2017
656783,Washington,BRFSS,4.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4859,DC,11001011100,2017
656844,Washington,BRFSS,4.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2486,DC,11001007708,2017
656848,Boynton Beach,BRFSS,4.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3726,FL,12099006100,2017
656860,Davie,BRFSS,2.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,479,FL,12011070402,2017
656962,Hialeah,BRFSS,4.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5501,FL,12086000602,2017
657016,Gainesville,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3564,FL,12001001702,2017
657033,Washington,BRFSS,4.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2633,DC,11001008903,2017
657082,Washington,BRFSS,2.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4890,DC,11001000100,2017
657084,Fort Lauderdale,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2174,FL,12011040401,2017
657109,Hollywood,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1597,FL,12011080403,2017
657139,Coral Springs,BRFSS,2.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5003,FL,12011020312,2017
657176,Fort Lauderdale,BRFSS,2.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4254,FL,12011040802,2017
657218,Cape Coral,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6229,FL,12071010406,2017
657233,Washington,BRFSS,1.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3012,DC,11001007301,2017
657259,Coral Springs,BRFSS,2.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5213,FL,12011010603,2017
657288,Fort Lauderdale,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1968,FL,12011043302,2017
657402,Washington,BRFSS,2.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4277,DC,11001002802,2017
657404,Hialeah,BRFSS,4.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5320,FL,12086013500,2017
657415,Boca Raton,BRFSS,3.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2924,FL,12099007504,2017
657426,Washington,BRFSS,4.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2425,DC,11001007503,2017
657507,Washington,BRFSS,2.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6756,DC,11001005600,2017
657516,Davie,BRFSS,3.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6165,FL,12011070207,2017
657553,Boca Raton,BRFSS,3.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2838,FL,12099007416,2017
657564,Clearwater,BRFSS,3.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5888,FL,12103026811,2017
657579,Fort Lauderdale,BRFSS,4.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,60,FL,12011050308,2017
657583,Washington,BRFSS,1.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3198,DC,11001003301,2017
657637,Deltona,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7540,FL,12127091022,2017
657713,Washington,BRFSS,2.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1189,DC,11001009302,2017
657736,Clearwater,BRFSS,3.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,519,FL,12103026820,2017
657738,Washington,BRFSS,4.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2557,DC,11001009204,2017
657754,Boynton Beach,BRFSS,2.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2364,FL,12099006012,2017
657828,Fort Lauderdale,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3392,FL,12011042000,2017
657836,Washington,BRFSS,2.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2708,DC,11001004100,2017
657859,Fort Lauderdale,BRFSS,3.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2683,FL,12011042100,2017
657911,Hialeah,BRFSS,4.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4923,FL,12086000607,2017
657916,Washington,BRFSS,1.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3189,DC,11001000502,2017
657966,Gainesville,BRFSS,2.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1188,FL,12001001813,2017
657977,Washington,BRFSS,2.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1455,DC,11001000400,2017
658000,Coral Springs,BRFSS,2.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3652,FL,12011020323,2017
658017,Washington,BRFSS,2.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3670,DC,11001006804,2017
658020,Hialeah,BRFSS,5.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3900,FL,12086000807,2017
658155,Coral Springs,BRFSS,2.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6982,FL,12011020302,2017
658181,Cape Coral,BRFSS,4.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5940,FL,12071010307,2017
658190,Washington,BRFSS,1.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2279,DC,11001008301,2017
658244,Washington,BRFSS,4.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3280,DC,11001009602,2017
658270,Hollywood,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4642,FL,12011091902,2017
658311,Fort Lauderdale,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3729,FL,12011040601,2017
658324,Hollywood,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4082,FL,12011091000,2017
658351,Washington,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2087,DC,11001004901,2017
658398,Boca Raton,BRFSS,2.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,6318,FL,12099007604,2017
658425,Boca Raton,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,600,FL,12099007616,2017
658427,Washington,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1774,DC,11001007903,2017
658449,Hollywood,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4007,FL,12011090200,2017
658461,Deerfield Beach,BRFSS,2.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3824,FL,12011010406,2017
658544,Washington,BRFSS,1.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5051,DC,11001005301,2017
658547,Hollywood,BRFSS,3.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3532,FL,12011091701,2017
658606,Hialeah,BRFSS,5.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7318,FL,12086009308,2017
658642,Washington,BRFSS,4.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3447,DC,11001007605,2017
658659,Washington,BRFSS,2.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5763,DC,11001003700,2017
658667,Washington,BRFSS,4.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3867,DC,11001007707,2017
658690,Davie,BRFSS,2.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,288,FL,12011070401,2017
658694,Washington,BRFSS,1.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5008,DC,11001001200,2017
658707,Cape Coral,BRFSS,4.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2135,FL,12071010801,2017
658708,Washington,BRFSS,3.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4365,DC,11001009811,2017
658710,Washington,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5233,DC,11001002701,2017
658711,Gainesville,BRFSS,1.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2149,FL,12001001516,2017
658737,Deltona,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7224,FL,12127091026,2017
658780,Deerfield Beach,BRFSS,2.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2206,FL,12011010102,2017
658803,Clearwater,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4475,FL,12103026701,2017
658883,Gainesville,BRFSS,1.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3604,FL,12001000808,2017
658916,Gainesville,BRFSS,2.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1269,FL,12001001603,2017
658940,Washington,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3957,DC,11001001600,2017
658968,Washington,BRFSS,1.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7175,DC,11001000901,2017
659053,Washington,BRFSS,3.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3309,DC,11001008904,2017
659118,Deerfield Beach,BRFSS,3.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5219,FL,12011010701,2017
659120,Washington,BRFSS,4.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1693,DC,11001009802,2017
659189,Jacksonville,BRFSS,2.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,12821,FL,12031014401,2017
659273,Jacksonville,BRFSS,5.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4777,FL,12031002801,2017
659290,Miami Beach,BRFSS,3.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4953,FL,12086003915,2017
659310,Miami,BRFSS,4.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3798,FL,12086005406,2017
659341,Jacksonville,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3463,FL,12031012300,2017
659385,Palm Bay,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5182,FL,12009065202,2017
659423,Jacksonville,BRFSS,2.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7697,FL,12031016804,2017
659424,Orlando,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7246,FL,12095012401,2017
659426,Melbourne,BRFSS,2.9,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3889,FL,12009066301,2017
659431,Miami,BRFSS,5.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,71,FL,12086001502,2017
659454,Melbourne,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5710,FL,12009064302,2017
659496,Jacksonville,BRFSS,3.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2487,FL,12031012900,2017
659501,Largo,BRFSS,4.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3311,FL,12103025010,2017
659552,Miami,BRFSS,5.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3027,FL,12086003601,2017
659562,Miami,BRFSS,3.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5735,FL,12086006602,2017
659563,Palm Coast,BRFSS,2.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5819,FL,12035060208,2017
659784,Orlando,BRFSS,2.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4665,FL,12095012701,2017
659841,Lauderhill,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2194,FL,12011060305,2017
659844,Jacksonville,BRFSS,3.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4659,FL,12031014311,2017
659851,Miami,BRFSS,4.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2096,FL,12086007200,2017
659900,Jacksonville,BRFSS,4.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1543,FL,12031012100,2017
659924,Miami,BRFSS,4.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3655,FL,12086006402,2017
659956,Miami,BRFSS,4.1,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4161,FL,12086005600,2017
659988,Palm Coast,BRFSS,4.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3826,FL,12035060210,2017
659991,Miami,BRFSS,3.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5780,FL,12086006900,2017
660019,Largo,BRFSS,3.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4534,FL,12103025207,2017
660036,Largo,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3220,FL,12103025415,2017
660064,Miami Gardens,BRFSS,4.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4613,FL,12086009503,2017
660072,Jacksonville,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4869,FL,12031014800,2017
660113,Jacksonville,BRFSS,3.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4477,FL,12031015924,2017
660143,Miami Beach,BRFSS,4.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1584,FL,12086003909,2017
660219,Orlando,BRFSS,2.3,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3350,FL,12095014807,2017
660369,Orlando,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5850,FL,12095016802,2017
660380,Jacksonville,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3424,FL,12031002502,2017
660410,Palm Bay,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,11661,FL,12009071332,2017
660458,Melbourne,BRFSS,2.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,510,FL,12009065021,2017
660497,Miami,BRFSS,2.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2642,FL,12086002705,2017
660585,Orlando,BRFSS,4.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2401,FL,12095013505,2017
660626,Jacksonville,BRFSS,3.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2621,FL,12031015300,2017
660674,Lakeland,BRFSS,3.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4234,FL,12105010701,2017
660734,Miami Beach,BRFSS,3.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1932,FL,12086003922,2017
660764,Orlando,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7058,FL,12095016903,2017
660780,Jacksonville,BRFSS,5.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2405,FL,12031000300,2017
660806,Orlando,BRFSS,3.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2709,FL,12095010300,2017
660820,Miami,BRFSS,4.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5485,FL,12086002202,2017
660823,Jacksonville,BRFSS,4.5,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3998,FL,12031011000,2017
660861,Miami Gardens,BRFSS,5.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2043,FL,12086009808,2017
660865,Orlando,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,108,FL,12095013511,2017
660906,Lakeland,BRFSS,5.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3303,FL,12105010900,2017
660984,Orlando,BRFSS,3.0,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,1555,FL,12095013606,2017
661030,Largo,BRFSS,5.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3893,FL,12103025503,2017
661065,Jacksonville,BRFSS,2.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4426,FL,12031014408,2017
661075,Jacksonville,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7077,FL,12031014336,2017
661111,Miami,BRFSS,4.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,5388,FL,12086002501,2017
661136,Palm Bay,BRFSS,3.4,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,8241,FL,12009071338,2017
661144,Jacksonville,BRFSS,2.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4228,FL,12031016725,2017
661258,Orlando,BRFSS,3.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,3390,FL,12095013403,2017
661294,Jacksonville,BRFSS,2.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,2608,FL,12031002102,2017
661295,Jacksonville,BRFSS,2.7,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4862,FL,12031014331,2017
661323,Miami,BRFSS,4.2,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,4544,FL,12086001301,2017
661394,Jacksonville,BRFSS,3.8,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,7255,FL,12031010304,2017
661409,Orlando,BRFSS,2.6,Crude prevalence,%,Census Tract,Chronic kidney disease among adults aged >=18 Years,KIDNEY,713,FL,12095013607,2017
