,CityName,DataSource,Data_Value,Data_Value_Type,Data_Value_Unit,GeographicLevel,Measure,MeasureId,PopulationCount,StateAbbr,TractFIPS,Year
786225,Beaumont,BRFSS,11.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6368,TX,48245000308,2016
786228,Austin,BRFSS,29.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4265,TX,48453001819,2016
786242,Austin,BRFSS,12.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3656,TX,48453001000,2016
786280,Austin,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2697,TX,48453000306,2016
786307,Austin,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3875,TX,48453001503,2016
786312,Beaumont,BRFSS,12.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4348,TX,48245000400,2016
786317,Corpus Christi,BRFSS,20.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4311,TX,48355002001,2016
786338,Baytown,BRFSS,18.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3594,TX,48201254000,2016
786345,Brownsville,BRFSS,27.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2791,TX,48061013901,2016
786358,Corpus Christi,BRFSS,17.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6296,TX,48355003602,2016
786360,Corpus Christi,BRFSS,14.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5000,TX,48355002703,2016
786428,Austin,BRFSS,16.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6451,TX,48453002318,2016
786445,Austin,BRFSS,4.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1121,TX,48453001753,2016
786604,Austin,BRFSS,13.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,331,TX,48453002212,2016
786609,Corpus Christi,BRFSS,15.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3978,TX,48355003306,2016
786622,College Station,BRFSS,14.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2547,TX,48041001301,2016
786623,Austin,BRFSS,5.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5442,TX,48453001718,2016
786739,Bryan,BRFSS,25.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5543,TX,48041000500,2016
786745,Austin,BRFSS,7.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4515,TX,48453001848,2016
786792,Carrollton,BRFSS,6.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5252,TX,48121021631,2016
786806,Brownsville,BRFSS,22.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2553,TX,48061013204,2016
786934,Austin,BRFSS,5.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6422,TX,48453001774,2016
787004,Beaumont,BRFSS,9.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2501,TX,48245000309,2016
787011,Austin,BRFSS,6.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5627,TX,48453001849,2016
787016,Carrollton,BRFSS,15.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3615,TX,48113013725,2016
787048,College Station,BRFSS,7.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1352,TX,48041001804,2016
787050,Brownsville,BRFSS,19.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3311,TX,48061013600,2016
787080,Austin,BRFSS,11.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3668,TX,48453001844,2016
787120,Corpus Christi,BRFSS,26.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3452,TX,48355001000,2016
787216,Corpus Christi,BRFSS,15.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3963,TX,48355002101,2016
787217,Carrollton,BRFSS,8.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4810,TX,48121021630,2016
787226,Baytown,BRFSS,10.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4116,TX,48071710200,2016
787247,Beaumont,BRFSS,12.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3195,TX,48245001303,2016
787264,Corpus Christi,BRFSS,20.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5242,TX,48355003001,2016
787294,Austin,BRFSS,15.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2867,TX,48453002104,2016
787373,Austin,BRFSS,11.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2794,TX,48453002304,2016
787430,Austin,BRFSS,20.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3830,TX,48453002109,2016
787559,Austin,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1799,TX,48453002201,2016
787568,Corpus Christi,BRFSS,10.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4265,TX,48355005408,2016
787598,Austin,BRFSS,5.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3943,TX,48453001828,2016
787600,Baytown,BRFSS,15.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1994,TX,48201254700,2016
787695,Beaumont,BRFSS,27.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2975,TX,48245000700,2016
787723,Bryan,BRFSS,14.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6709,TX,48041000201,2016
787742,Austin,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3574,TX,48453000401,2016
787794,Austin,BRFSS,14.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4008,TX,48453001712,2016
787818,Austin,BRFSS,11.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5105,TX,48453001747,2016
787873,Beaumont,BRFSS,11.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1029,TX,48245011304,2016
787941,Brownsville,BRFSS,12.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,9944,TX,48061014400,2016
787986,Austin,BRFSS,4.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2795,TX,48453001765,2016
787990,Brownsville,BRFSS,34.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2784,TX,48061013801,2016
788014,Brownsville,BRFSS,13.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4185,TX,48061013002,2016
788084,Austin,BRFSS,10.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5472,TX,48453002422,2016
788089,Carrollton,BRFSS,8.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6443,TX,48121021628,2016
788100,Beaumont,BRFSS,16.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6357,TX,48245000304,2016
788102,College Station,BRFSS,6.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,296,TX,48041002010,2016
788136,Brownsville,BRFSS,9.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6488,TX,48061012612,2016
788139,Corpus Christi,BRFSS,8.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4973,TX,48355001400,2016
788149,Austin,BRFSS,8.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1546,TX,48453000203,2016
788220,College Station,BRFSS,4.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5813,TX,48041002008,2016
788228,Austin,BRFSS,25.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6161,TX,48453002411,2016
788244,Baytown,BRFSS,21.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,724,TX,48201253400,2016
788319,Brownsville,BRFSS,21.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5075,TX,48061013106,2016
788330,Corpus Christi,BRFSS,13.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4328,TX,48355002303,2016
788443,Austin,BRFSS,12.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1490,TX,48453001403,2016
788488,Corpus Christi,BRFSS,13.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,496,TX,48355005802,2016
788525,Austin,BRFSS,19.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,152,TX,48453002432,2016
788564,Corpus Christi,BRFSS,8.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5059,TX,48355003202,2016
788635,Bryan,BRFSS,8.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5379,TX,48041001900,2016
788701,Corpus Christi,BRFSS,10.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3305,TX,48355003700,2016
788706,Baytown,BRFSS,19.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2352,TX,48201254500,2016
788719,Austin,BRFSS,23.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7793,TX,48453000603,2016
788751,Brownsville,BRFSS,22.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3530,TX,48061013308,2016
788758,Austin,BRFSS,5.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3997,TX,48453001756,2016
788763,Brownsville,BRFSS,20.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5205,TX,48061012507,2016
788772,Brownsville,BRFSS,30.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,231,TX,48061012505,2016
788786,Carrollton,BRFSS,13.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5356,TX,48121021613,2016
788814,Austin,BRFSS,16.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4311,TX,48453002313,2016
788856,Austin,BRFSS,4.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2065,TX,48453001751,2016
788861,Austin,BRFSS,12.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5000,TX,48453001835,2016
788982,Austin,BRFSS,40.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,383,TX,48453001606,2016
788984,Austin,BRFSS,5.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4147,TX,48453001910,2016
788999,Carrollton,BRFSS,19.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4650,TX,48113013718,2016
789037,Austin,BRFSS,10.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7014,TX,48453002426,2016
789091,Austin,BRFSS,3.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,122,TX,48453001784,2016
789120,Brownsville,BRFSS,21.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1124,TX,48061012508,2016
789122,Bryan,BRFSS,20.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5263,TX,48041000603,2016
789287,Austin,BRFSS,10.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2616,TX,48453002403,2016
789324,Brownsville,BRFSS,27.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2519,TX,48061014001,2016
789343,Beaumont,BRFSS,28.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2978,TX,48245001900,2016
789351,Austin,BRFSS,6.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3143,TX,48453001785,2016
789377,Corpus Christi,BRFSS,20.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4783,TX,48355000700,2016
789416,Austin,BRFSS,23.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7549,TX,48453001812,2016
789438,Austin,BRFSS,3.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4405,TX,48453001603,2016
789449,College Station,BRFSS,15.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3455,TX,48041001400,2016
789509,Austin,BRFSS,8.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3512,TX,48453001307,2016
789540,Baytown,BRFSS,27.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3253,TX,48201254400,2016
789553,Austin,BRFSS,5.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1934,TX,48453001757,2016
789583,Brownsville,BRFSS,11.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,15629,TX,48061012504,2016
789617,Corpus Christi,BRFSS,11.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4781,TX,48355002500,2016
789696,Austin,BRFSS,6.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4446,TX,48491020508,2016
789709,Corpus Christi,BRFSS,5.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3406,TX,48355005416,2016
789719,Brownsville,BRFSS,27.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,63,TX,48061013207,2016
789755,Carrollton,BRFSS,7.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5138,TX,48121021622,2016
789791,Austin,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4607,TX,48453001729,2016
789795,Austin,BRFSS,17.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5181,TX,48453002317,2016
789934,Austin,BRFSS,5.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5862,TX,48453001914,2016
789953,Austin,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4323,TX,48453002428,2016
790147,College Station,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5661,TX,48041002007,2016
790229,Austin,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3223,TX,48453000305,2016
790245,Austin,BRFSS,8.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3111,TX,48453001845,2016
790254,Corpus Christi,BRFSS,14.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7930,TX,48355001902,2016
790262,Austin,BRFSS,9.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3475,TX,48491020406,2016
790313,Bryan,BRFSS,22.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2369,TX,48041000900,2016
790317,Brownsville,BRFSS,27.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3266,TX,48061013802,2016
790318,Baytown,BRFSS,18.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4416,TX,48201253900,2016
790364,Corpus Christi,BRFSS,13.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5074,TX,48355002704,2016
790390,Austin,BRFSS,8.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2865,TX,48453002002,2016
790421,Corpus Christi,BRFSS,11.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5892,TX,48355003402,2016
790460,College Station,BRFSS,21.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2612,TX,48041001702,2016
790527,Carrollton,BRFSS,22.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5913,TX,48113013714,2016
790583,Austin,BRFSS,25.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5251,TX,48453002202,2016
790639,Austin,BRFSS,13.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3571,TX,48453002113,2016
790704,Austin,BRFSS,22.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7812,TX,48453001820,2016
790762,Beaumont,BRFSS,7.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5098,TX,48245000310,2016
790788,Austin,BRFSS,20.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6573,TX,48453001822,2016
790802,Carrollton,BRFSS,12.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3831,TX,48121021614,2016
790804,Brownsville,BRFSS,24.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2214,TX,48061013307,2016
790851,Beaumont,BRFSS,30.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2725,TX,48245002400,2016
790913,Austin,BRFSS,12.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5413,TX,48453000902,2016
791009,Corpus Christi,BRFSS,9.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3886,TX,48355005411,2016
791060,Austin,BRFSS,13.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2606,TX,48453000402,2016
791063,Austin,BRFSS,18.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5782,TX,48453002412,2016
791085,Brownsville,BRFSS,9.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,127,TX,48061012506,2016
791131,Corpus Christi,BRFSS,13.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1899,TX,48355002602,2016
791293,Beaumont,BRFSS,11.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,938,TX,48245011201,2016
791315,Austin,BRFSS,14.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5270,TX,48453002307,2016
791332,Austin,BRFSS,5.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2871,TX,48453001303,2016
791372,Brownsville,BRFSS,20.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2242,TX,48061013003,2016
791497,Austin,BRFSS,8.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7092,TX,48453002421,2016
791611,Corpus Christi,BRFSS,18.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4012,TX,48355002002,2016
791631,Baytown,BRFSS,17.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7453,TX,48201253500,2016
791648,Bryan,BRFSS,7.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2201,TX,48041000102,2016
791659,Austin,BRFSS,9.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2027,TX,48453000901,2016
791674,Austin,BRFSS,7.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4954,TX,48453001748,2016
791761,Corpus Christi,BRFSS,29.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3381,TX,48355006400,2016
791763,Austin,BRFSS,9.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3986,TX,48453001713,2016
791841,Brownsville,BRFSS,11.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,8544,TX,48061014500,2016
791879,Austin,BRFSS,4.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1864,TX,48453001775,2016
791963,College Station,BRFSS,7.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6280,TX,48041001803,2016
791969,Austin,BRFSS,9.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2272,TX,48453001843,2016
791982,Corpus Christi,BRFSS,9.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2207,TX,48355005407,2016
791999,Baytown,BRFSS,17.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4067,TX,48201254600,2016
792082,Brownsville,BRFSS,22.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3019,TX,48061013309,2016
792102,Austin,BRFSS,28.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6496,TX,48453000604,2016
792122,College Station,BRFSS,6.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,468,TX,48041002011,2016
792127,Carrollton,BRFSS,8.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3728,TX,48121021612,2016
792143,Beaumont,BRFSS,28.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1923,TX,48245001700,2016
792147,Austin,BRFSS,23.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,7157,TX,48453002312,2016
792309,Austin,BRFSS,8.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6952,TX,48453001728,2016
792330,Austin,BRFSS,21.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3143,TX,48453002108,2016
792422,Austin,BRFSS,8.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2670,TX,48453001308,2016
792427,Brownsville,BRFSS,33.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3923,TX,48061013700,2016
792441,Carrollton,BRFSS,9.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3630,TX,48113013722,2016
792459,Austin,BRFSS,15.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3564,TX,48453002433,2016
792539,Bryan,BRFSS,11.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4542,TX,48041001100,2016
792618,Bryan,BRFSS,24.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6182,TX,48041000604,2016
792629,Corpus Christi,BRFSS,24.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4020,TX,48355001602,2016
792638,Baytown,BRFSS,11.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1690,TX,48201253100,2016
792743,Austin,BRFSS,8.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6723,TX,48453001834,2016
792770,Austin,BRFSS,10.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,184,TX,48453001742,2016
792773,Corpus Christi,BRFSS,14.1,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4392,TX,48355002301,2016
792800,Austin,BRFSS,17.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4536,TX,48453002105,2016
792831,Austin,BRFSS,4.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4662,TX,48453001705,2016
792875,Austin,BRFSS,6.3,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5177,TX,48453001908,2016
792966,Austin,BRFSS,5.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4657,TX,48453001769,2016
793000,Brownsville,BRFSS,30.4,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2236,TX,48061013203,2016
793018,Corpus Christi,BRFSS,13.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,1625,TX,48355003303,2016
793074,Beaumont,BRFSS,32.5,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3311,TX,48245000103,2016
793076,Beaumont,BRFSS,19.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2396,TX,48245001200,2016
793109,Corpus Christi,BRFSS,15.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3825,TX,48355003603,2016
793177,Brownsville,BRFSS,26.2,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4671,TX,48061013903,2016
793178,Austin,BRFSS,17.6,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4787,TX,48453002316,2016
793181,Austin,BRFSS,3.8,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,5615,TX,48453001755,2016
793182,Corpus Christi,BRFSS,23.0,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,4312,TX,48355001300,2016
793184,Austin,BRFSS,5.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,3764,TX,48453001740,2016
793204,Beaumont,BRFSS,32.9,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,2452,TX,48245002000,2016
793357,Corpus Christi,BRFSS,23.7,Crude prevalence,%,Census Tract,All teeth lost among adults aged >=65 Years,TEETHLOST,6695,TX,48355001701,2016
