,year,org_id,loan_amt,entity_structure,structure_edit,total_proj_cost,loan_pct,food_desert,food_desert_2,hffi_year,proj_desc,bus_type,activity,activity_2,activity_3,activity_other,latitude,longitude,street,address_2,city,state,zipcode,zipcode_4,fips,address,location,point,lat,long,alt,
863,2015,1805,5000,,,5000,1,ERS,,,"Sale of oriental foods, salads",NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,"2395 University Blvd, Suite 7",,Brownsville,TX,78520,,,"2395 University Blvd, Suite 7,Brownsville,TX,78520",,,25.895513,-97.479228,,
864,2015,1805,15000,,,20000,0.75,ERS,,,Transport Produce,NONRETAIL,,Distribution,Production and Distribution,,,,1702 White Rock St.,,Penitas,TX,78576,,48215024201,"1702 White Rock St.,Penitas,TX,78576",,,26.26824,-98.43977,,
865,2015,1805,13362.59,,,13362.59,1,ERS,,,Transportation of grains and produce,NONRETAIL,,Distribution,Production and Distribution,,,,3102 E. Alberta Rd.,,Edinburg,TX,78542,,,"3102 E. Alberta Rd.,Edinburg,TX,78542","3102, East Alberta Road, Country View Colonia, Hidalgo County, Texas, 78542, United States of America","(26.249994885803137, -98.13975034846565, 0.0)",26.24999489,-98.13975035,0,
866,2015,1805,15000,,,15000,1,ERS,,,fresh food,NONRETAIL,,Other,Other,,,,1119 East 3rd Street,,Alice,TX,78332,,48249950300,"1119 East 3rd Street,Alice,TX,78332","1119, East 3rd Street, North Hilltop Addition Colonia, Kiesling's Colonia, Alice, Jim Wells County, Texas, 78332, United States of America","(27.75351670867622, -98.06411742429275, 0.0)",27.75351671,-98.06411742,0,
867,2015,1805,10000,,,20000,0.5,ERS,,,"Sale of fresh food, salads",NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,1902 Bandera Road,,San Antonio,TX,78228,,,"1902 Bandera Road,San Antonio,TX,78228","1902, Bandera Road, San Antonio, Bexar County, Texas, 78228, United States of America","(29.47194930612245, -98.57558165306122, 0.0)",29.47194931,-98.57558165,0,
868,2015,1805,10000,,,15000,0.67,ERS,,,Transport-Produce,NONRETAIL,,Distribution,Production and Distribution,,,,205 Cardinal St,,San Juan,TX,78589,,,"205 Cardinal St,San Juan,TX,78589","205, Cardinal Street, Sioux Terrace Colonia, San Juan, Hidalgo County, Texas, 78589, United States of America","(26.217183163265307, -98.154643, 0.0)",26.21718316,-98.154643,0,
869,2015,1805,5000,,,15000,0.33,ERS,,,Fresh food and aguas frescas,NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,3594 W Woodlawn,,San Antonio,TX,78228,,,"3594 W Woodlawn,San Antonio,TX,78228",,,29.457962,-98.571971,,
870,2015,1805,15000,,,15000,1,ERS,,,Vegetarian Restaurant,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,918 S. Utah-REAR,,Weslaco,TX,78599,,,"918 S. Utah-REAR,Weslaco,TX,78599",,,26.151044,-97.979093,,
871,2015,1805,12000,,,12000,1,ERS,,,Transportation of Produce,NONRETAIL,,Distribution,Production and Distribution,,,,616 Lynn Drive,,Edinburg,TX,78539,,48215023800,"616 Lynn Drive,Edinburg,TX,78539","616, Lynn Drive, Enfield Estates, Seville Park Number 1 Colonia, Edinburg, Hidalgo County, Texas, 78539, United States of America","(26.26883988847501, -98.16576782017879, 0.0)",26.26883989,-98.16576782,0,
872,2015,1805,15220.74,,,15525.92,0.98,ERS,,,Transport- Produce,NONRETAIL,,Distribution,Production and Distribution,,,,1807 W. 27th Street,,Mission,TX,78574,,48215020203,"1807 W. 27th Street,Mission,TX,78574","West 27th Street, Carlos G Leal (Junior Colonia), Mission, Hidalgo County, Texas, 78574, United States of America","(26.2351678, -98.3270233, 0.0)",26.2351678,-98.3270233,0,
873,2015,1805,28878.65,,,32680,0.88,ERS,,,Locally grown fruit and vegetable vendor,RETAIL,,Sale,Restaurant and Specialty Sales,,,,PO BOX 172,,Mission,TX,78573,,,"PO BOX 172,Mission,TX,78573",,,26.297144,-98.304376,,
874,2015,1805,10000,,,30000,0.33,ERS,,,"Produce, Fruits, Vegtables",NONRETAIL,,Other,Other,,,,"2501 Military Highway, E18",,McAllen,TX,78503,,,"2501 Military Highway, E18,McAllen,TX,78503",,,26.152897,-98.27213,,
875,2015,1805,250000,,,250000,1,ERS,,,Salad restaurant,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,115 W. 6th Street,,Austin,TX,78701,,48453001100,"115 W. 6th Street,Austin,TX,78701","115, West 6th Street, Downtown, Austin, Travis County, Texas, 78701, United States of America","(30.268149, -97.743754, 0.0)",30.268149,-97.743754,0,
876,2015,1805,5000,,,5000,1,ERS,,,Healthy food Store,RETAIL,,Corner Store,Corner store,,,,11677 Spencer,,El Paso,TX,79936,,48141010327,"11677 Spencer,El Paso,TX,79936","11677, Spencer Drive, Las Palmas Colonia, El Paso, El Paso County, Texas, 79936, United States of America","(31.780088811568824, -106.28610450104568, 0.0)",31.78008881,-106.2861045,0,
877,2015,1805,18000,,,22500,0.8,ERS,,,Trucking Produce,NONRETAIL,,Distribution,Production and Distribution,,,,1215 S. Cesar Chavez Rd.,,Edinburg,TX,78542,,48215023800,"1215 S. Cesar Chavez Rd.,Edinburg,TX,78542","Cesar Chavez Road, Cesar Chavez, Hidalgo County, Texas, 78542, United States of America","(26.3087239, -98.1121117, 0.0)",26.3087239,-98.1121117,0,
878,2015,1805,25000,,,50000,0.5,ERS,,,corn tortilla production & sales,NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,1926 Guadalupe St,,San Antonio,TX,78207,,,"1926 Guadalupe St,San Antonio,TX,78207","1926, Guadalupe Street, Cattleman's Square, San Antonio, Bexar County, Texas, 78207, United States of America","(29.41894436734694, -98.52162251020408, 0.0)",29.41894437,-98.52162251,0,
879,2015,1805,5000,,,5000,1,ERS,,,"Sale of fresh food, soups, seafood",NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,7101 Harry Hines Boulevard,,Dallas,TX,75235,,,"7101 Harry Hines Boulevard,Dallas,TX,75235","7101, Harry Hines Boulevard, Oldham, Dallas, Dallas County, Texas, 75235, United States of America","(32.82673464520227, -96.85541528109577, 0.0)",32.82673465,-96.85541528,0,
880,2015,1805,3000,,,3000,1,ERS,,,Farm,NONRETAIL,,Production,Production and Distribution,,,,RT HC 66,,Ft. Hancock,TX,79839,,,"RT HC 66,Ft. Hancock,TX,79839","Fort Hancock, Weston Oaks, Bexar County, Texas, United States of America","(29.4259996, -98.7491177, 0.0)",29.4259996,-98.7491177,0,
881,2015,1805,5000,,,7000,0.71,ERS,,,"Sale of fresh food, soups, salads",NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,4900 Broadway Avenue,,Haltom City,TX,76117,,,"4900 Broadway Avenue,Haltom City,TX,76117","Broadway Avenue, Haltom City, Tarrant County, Texas, 76117, United States of America","(32.8093245, -97.2476496, 0.0)",32.8093245,-97.2476496,0,
882,2015,1805,25000,,,30000,0.83,ERS,,,"Sale of fresh food, veg. opt",NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,1 Wilson St.  Unit Rear Rear,,Presidio,TX,79845,,48377950200,"1 Wilson St.  Unit Rear Rear,Presidio,TX,79845",,,29.557294,-104.360895,,
883,2015,1805,5000,,,5000,1,ERS,,,"Sale of fresh food, seafood",NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,2729 Hatcher Street Suite B,,Dallas,TX,75215,,,"2729 Hatcher Street Suite B,Dallas,TX,75215",,,32.755564,-96.753424,,
884,2015,1805,5000,,,17000,0.29,ERS,,,Variety of produce,RETAIL,,Sale,Restaurant and Specialty Sales,,,,1700 SSE Loop 323 Suite 112,,Tyler,TX,75701,,48423001101,"1700 SSE Loop 323 Suite 112,Tyler,TX,75701",,,32.330949,-95.265443,,
885,2015,1805,16000,,,20000,0.8,ERS,,,Fresh food to go,NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,3336 Calle Bolivia,,Brownsville,TX,78526,,,"3336 Calle Bolivia,Brownsville,TX,78526",,,25.96334,-97.476875,,
886,2015,1805,11112.02,,,11112.02,1,ERS,,,Health snack shop,RETAIL,,Sale,Restaurant and Specialty Sales,,,,2801 W. Expressway 83,,McAllen,TX,78501,,,"2801 W. Expressway 83,McAllen,TX,78501","2801, West Expressway 83, College Heights, Kane, McAllen, Hidalgo County, Texas, 78599, United States of America","(26.19370997690029, -98.25344922659339, 0.0)",26.19370998,-98.25344923,0,
887,2016,30,40000,FORPROFIT,Forprofit,40000,1,ERS,,,Farm Stand,RETAIL,,Sale,Restaurant and Specialty Sales,,,,282 Nickerson Road,,Swanville,ME,4915,,,"282 Nickerson Road,Swanville,ME,4915","282, Nickerson Road, Belfast, Waldo County, Maine, 04915, United States of America","(44.49741112220788, -68.97619744892403, 0.0)",44.49741112,-68.97619745,0,
888,2016,30,45000,FORPROFIT,Cooperative,325000,0.14,ERS,,,Cooperative Retail Space,RETAIL,,Other,Other,,,,199 Heal Road,,Lincolnville,ME,4849,,,"199 Heal Road,Lincolnville,ME,4849","199, Heal Road, Lincolnville Center, Waldo County, Maine, 04850, United States of America","(44.2946885, -69.1235018, 0.0)",44.2946885,-69.1235018,0,
889,2016,638,234000,FORPROFIT,Forprofit,520000,0.45,ERS,,,Fresh Table Grocery with healthy food selections.,RETAIL,,Grocery Store,Grocery Store,,,,1818 Race,,Cincinnati,OH,45202,,39061001600,"1818 Race,Cincinnati,OH,45202","1818, Race Street, Brewery District, Over-the-Rhine, Cincinnati, Hamilton County, Ohio, 45202, United States of America","(39.11614885, -84.5181284704666, 0.0)",39.11614885,-84.51812847,0,
890,2016,638,642000,NONPROFIT,Nonprofit,642000,1,ERS,,,Food Coop takes donations to serve area residents and clients.,RETAIL,,Other,Other,,,,2104 St. Michael,,Cincinnati,OH,45204,,39061026300,"2104 St. Michael,Cincinnati,OH,45204",,,39.102432,-84.551142,,
909,2016,575,202979,FORPROFIT,Forprofit,373979,0.54,ERS,,,Real Estate Portion of Butcher Shop Providing Lean Meats,RETAIL,,Sale,Restaurant and Specialty Sales,,,,5145 BUTLER STREET,,Pittsburgh,PA,15201,,,"5145 BUTLER STREET,Pittsburgh,PA,15201","5145, Butler Street, Upper Lawrenceville, Sharpe Hill, Pittsburgh, Allegheny County, Pennsylvania, 15201, United States of America","(40.47932116450517, -79.95522462059738, 0.0)",40.47932116,-79.95522462,0,
910,2016,575,32975,FORPROFIT,Forprofit,161779,0.2,OTHER,Not in a food desert,,Fresh Pressed Juice & Snack CafÃ©,RETAIL,,Sale,Restaurant and Specialty Sales,,,,2620 West 8th Street,,Erie,PA,16505,,,"2620 West 8th Street,Erie,PA,16505","West 8th Street, Dock Junction, Erie, Erie County, Pennsylvania, 16505, United States of America","(42.1180843, -80.1094739, 0.0)",42.1180843,-80.1094739,0,
911,2016,575,83509.31,FORPROFIT,Forprofit,83509.31,1,ERS,,,"Buildout & Working Capital for bakery retail space using fruits, vegetables, and whole grains",RETAIL,,Sale,Restaurant and Specialty Sales,,,,4905 Penn Ave,,Pittsburgh,PA,15224,,,"4905 Penn Ave,Pittsburgh,PA,15224","4905, Penn Avenue, Garfield, Park View, Pittsburgh, Allegheny County, Pennsylvania, 15224, United States of America","(40.465339971443505, -79.9449400443458, 0.0)",40.46533997,-79.94494004,0,
912,2016,575,500000,NONPROFIT,Nonprofit,15200000,0.03,TRF,,,Bennet Station Town Square Food Hub construction project to provide fresh and affordable food,RETAIL,,Grocery Store,Grocery Store,,,,524 Grant Avenue,,Millvale,PA,15209,,,"524 Grant Avenue,Millvale,PA,15209","524, Grant Avenue, Millvale, Allegheny County, Pennsylvania, 15209, United States of America","(40.48077360176256, -79.97453536321177, 0.0)",40.4807736,-79.97453536,0,
913,2016,575,100000,FORPROFIT,Forprofit,373979,0.27,ERS,,,Working Capital Portion of Butcher Shop Providing Lean Meats,RETAIL,,Sale,Restaurant and Specialty Sales,,,,5145 BUTLER STREET,,Pittsburgh,PA,15201,,,"5145 BUTLER STREET,Pittsburgh,PA,15201","5145, Butler Street, Upper Lawrenceville, Sharpe Hill, Pittsburgh, Allegheny County, Pennsylvania, 15201, United States of America","(40.47932116450517, -79.95522462059738, 0.0)",40.47932116,-79.95522462,0,
914,2016,575,39660,FORPROFIT,Forprofit,39660,1,ERS,,,Healthy Foodtruck,RETAIL,,Restaurant,Restaurant and Specialty Sales,,,,934 Jefferson St,,McKeesport,PA,15132,,,"934 Jefferson St,McKeesport,PA,15132","934, Jefferson Street, Riverton, McKeesport, Allegheny County, Pennsylvania, 15132, United States of America","(40.350455642748074, -79.83660041261108, 0.0)",40.35045564,-79.83660041,0,
915,2016,575,150000,NONPROFIT,Nonprofit,150000,1,ERS,,,School lunch programs at three charter schools awarded to non-profit focused on healthy foods,RETAIL,,Other,Other,,,,1323 Forbes Avenue,,Pittsburgh,PA,15219,,,"1323 Forbes Avenue,Pittsburgh,PA,15219","1323, Forbes Avenue, Bluff, Pittsburgh, Allegheny County, Pennsylvania, 15219, United States of America","(40.43787313850747, -79.9878509945505, 0.0)",40.43787314,-79.98785099,0,
916,2016,575,50000,FORPROFIT,Forprofit,100000,0.5,OTHER,Not in a food desert,,2700 Square foot hydroponic farm to generate year-round fresh produce,NONRETAIL,,Production,Production and Distribution,,,,2131 Ebco Park Drive,,Erie,PA,16506,,,"2131 Ebco Park Drive,Erie,PA,16506",,,42.0928,-80.13924,,
917,2016,1985,20800,FORPROFIT,Forprofit,20800,1,OTHER,USDA 2013 map,,Organic Planting,NONRETAIL,,Production,Production and Distribution,,,,313 Plainview Place,,Manitou Springs,CO,80829,,,"313 Plainview Place,Manitou Springs,CO,80829","313, Plainview Place, Manitou Springs, El Paso County, Colorado, 80829, United States of America","(38.85478995, -104.9000867, 0.0)",38.85478995,-104.9000867,0,
918,2016,1985,40995,FORPROFIT,Forprofit,40995,1,ERS,,,borr operates comml kitchen and mkt space and hosts local whole & natural foos prodrs to sell goods,RETAIL,,Other,Other,,,,619 Main Street,,Canon City,CO,81212,,,"619 Main Street,Canon City,CO,81212","619, Main Street, East Cañon, Cañon City, Fremont County, Colorado, 81212, United States of America","(38.44137506211876, -105.23914831044381, 0.0)",38.44137506,-105.2391483,0,
919,2016,1985,76300,FORPROFIT,Forprofit,76300,1,ERS,,,Paleo foods restaurant,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,3303 30th Street,,Boulder,CO,80303,,,"3303 30th Street,Boulder,CO,80303","AOI Sushi and Izakaya, 3303, 30th Street, Ara, Boulder, Boulder County, Colorado, 80301, United States of America","(40.0353272, -105.2544967, 0.0)",40.0353272,-105.2544967,0,
920,2016,1985,76790,FORPROFIT,Forprofit,76790,1,OTHER,USDA 2013 map,,Dried Fruit,NONRETAIL,,Other,Other,,,,3975 28th Street,,Boulder,CO,80301,,,"3975 28th Street,Boulder,CO,80301","Boulder Elks Lodge, 3975, 28th Street, Ara, Boulder, Boulder County, Colorado, 80804, United States of America","(40.046852900000005, -105.26163073996062, 0.0)",40.0468529,-105.2616307,0,
921,2016,1985,51225,FORPROFIT,Forprofit,51225,1,OTHER,USDA 2013 map,,Manufactured/Wholesale FoodBar,NONRETAIL,,Other,Other,,,,"1748 Steel Street, Unit 5208",,Louisville,CO,80027,,8013013003,"1748 Steel Street, Unit 5208,Louisville,CO,80027",,,39.98758,-105.1319,,
922,2016,1985,5210,FORPROFIT,Forprofit,5210,1,ERS,,,Restr and retail srvg local produce for immediate consumption; distribution; LA/LI area,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,379 Main Street,,Longmont,CO,80501,,,"379 Main Street,Longmont,CO,80501","379, Main Street, Longmont Downtown, Dominion, Longmont, Boulder County, Colorado, 80501, United States of America","(40.16529208163265, -105.10262140816326, 0.0)",40.16529208,-105.1026214,0,
923,2016,1985,4235,FORPROFIT,Forprofit,4235,1,ERS,,,H&W snack food prod & distrb,NONRETAIL,,Distribution,Production and Distribution,,,,252 Hackamore Road,,Edwards,CO,81632,,,"252 Hackamore Road,Edwards,CO,81632","252, Hackamore Road, Edwards Village, Edwards, Eagle County, Colorado, 81632, United States of America","(39.64834526612446, -106.58220878492224, 0.0)",39.64834527,-106.5822088,0,
924,2016,1985,36200,FORPROFIT,Forprofit,36200,1,OTHER,USDA 2013 map,,Goat Dairy & Retail,NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,31700 US Highway 24 North,,Buena Vista,CO,81211,,,"31700 US Highway 24 North,Buena Vista,CO,81211","31700, US Highway 24, Buena Vista, Chaffee County, Colorado, 81211, United States of America","(38.87942154902985, -106.16106012269479, 0.0)",38.87942155,-106.1610601,0,
925,2016,1985,15538,FORPROFIT,Forprofit,15538,1,ERS,,,Coconut water producer distrib,NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,"1864 Pennsylvania Street, Apt. 3537",,Denver,CO,80203,,,"1864 Pennsylvania Street, Apt. 3537,Denver,CO,80203",,,39.745697,-104.98107,,
926,2016,1985,12575,FORPROFIT,Forprofit,12575,1,OTHER,USDA 2013 Map,,Food & Wholesale,NONRETAIL,,Other,Other,,,,"8835 West 116th Circle, Unit A",,Broomfield,CO,80021,,,"8835 West 116th Circle, Unit A,Broomfield,CO,80021",,,39.90456,-105.09975,,
927,2016,1985,61395,FORPROFIT,Forprofit,61395,1,OTHER,USDA 2013 map,,Small grocery bringing access to fresh and pkg goos in a persisten poverty county,RETAIL,,Corner Store,Corner store,,,,301 or 330 Miranda Avenue,,Fort Garland,CO,81133,,,"301 or 330 Miranda Avenue,Fort Garland,CO,81133",,,37.429483,-105.430406,,
928,2016,1985,30855,FORPROFIT,Forprofit,30855,1,OTHER,USDA 2013 mAP,,Ethnic market bringing fresh & healthy foods to small very low income refugee/asylee commty,RETAIL,,Corner Store,Corner store,,,,10315 East Iliff Avenue,,Aurora,CO,80247,,8005087100,"10315 East Iliff Avenue,Aurora,CO,80247","Gulzar Market, 10315, East Iliff Avenue, Aurora, Arapahoe County, Colorado, 80247, United States of America","(39.6755209, -104.8674539, 0.0)",39.6755209,-104.8674539,0,
929,2016,1985,153400,,,1000000,0.15,ERS,,,Grocery Store,RETAIL,,Grocery Store,Grocery Store,,,,1461 East Eisenhower Boulevard,,Loveland,CO,80537,,8069001706,"1461 East Eisenhower Boulevard,Loveland,CO,80537","1461, East Eisenhower Boulevard, Browns Corner, Loveland, Larimer County, Colorado, 80537, United States of America","(40.4075794527879, -105.05612276756922, 0.0)",40.40757945,-105.0561228,0,
930,2016,1985,33945,FORPROFIT,Forprofit,33945,1,ERS,,,Hummous producer retailer,NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,800 East 73rd Avenue,,Denver,CO,80229,,,"800 East 73rd Avenue,Denver,CO,80229",,,39.82905,-104.97651,,
931,2016,1985,36050,FORPROFIT,Forprofit,36050,1,ERS,,,H&W foods distributor,NONRETAIL,,Distribution,Production and Distribution,,,,"1630 West Evans Avenue, Unit B",,Denver,CO,80110,,8031015600,"1630 West Evans Avenue, Unit B,Denver,CO,80110",,,39.677738,-105.007648,,
932,2016,1985,15680,FORPROFIT,Forprofit,15680,1,OTHER,USDA 2013 map,,Corner Store brining fresh food and pkgd goods to underserved neighborhood,RETAIL,,Corner Store,Corner store,,,,2835 Fairfax Street,,Denver,CO,80207,,,"2835 Fairfax Street,Denver,CO,80207","2835, Fairfax Street, North Park HIll, Denver, Denver County, Colorado, 80207, United States of America","(39.757223918397806, -104.928343719228, 0.0)",39.75722392,-104.9283437,0,
933,2016,1985,36062.5,FORPROFIT,Forprofit,36062.5,1,OTHER,USDA 2013 Map,,Restaurant,RETAIL,,Restaurant,Restaurant and Specialty Sales,,,,1509 Arapahoe Avenue,,Boulder,CO,80302,,8013012204,"1509 Arapahoe Avenue,Boulder,CO,80302","Thrive, 1509, Arapahoe Avenue, The Hill, Ara, Boulder, Boulder County, Colorado, 80302, United States of America","(40.01488365, -105.2743384, 0.0)",40.01488365,-105.2743384,0,
934,2016,1985,5210,FORPROFIT,Forprofit,5210,1,OTHER,USDA Food Atlas 2012,,Restr and retail srvg local produce for immediate consumption; distribution; LA/LI area,NONRETAIL,,Restaurant,Restaurant and Specialty Sales,,,,379 Main Street,,Longmont,CO,80501,,,"379 Main Street,Longmont,CO,80501","379, Main Street, Longmont Downtown, Dominion, Longmont, Boulder County, Colorado, 80501, United States of America","(40.16529208163265, -105.10262140816326, 0.0)",40.16529208,-105.1026214,0,
935,2016,1985,20500,FORPROFIT,Forprofit,20500,1,OTHER,USDA Food Atlas 2012,,Food truck spec. in local veg and protein; promoting consumption where access is limited.,RETAIL,,Mobile Food Market,Mobile Food Market,,,,"3874 South Fraser Street, Apt. P10",,Aurora,CO,80014,,,"3874 South Fraser Street, Apt. P10,Aurora,CO,80014",,,39.646355,-104.81116,,
936,2016,1985,25700,FORPROFIT,Forprofit,25700,1,OTHER,USDA 2013 map,,Honey Manufacturing & Retail,NONRETAIL,,Production,Production and Distribution,,,,2503 County Road 47,,Hudson,CO,80642,,,"2503 County Road 47,Hudson,CO,80642","2503, County Road 47, Hudson, Weld County, Colorado, 80642, United States of America","(40.036899340681366, -104.6214964749499, 0.0)",40.03689934,-104.6214965,0,
937,2016,1985,4720,FORPROFIT,Forprofit,4720,1,OTHER,usda 2012,,healthy and whole foods manufacturer distributor,NONRETAIL,,Distribution,Production and Distribution,,,,1820 Industrial Circle,,Longmont,CO,80501,,,"1820 Industrial Circle,Longmont,CO,80501","1820, Industrial Circle, Dominion, Longmont, Boulder County, Colorado, 80501, United States of America","(40.148045651641375, -105.12326882720564, 0.0)",40.14804565,-105.1232688,0,
938,2016,1985,97215,FORPROFIT,Forprofit,97215,1,OTHER,USDA 2013 map,,Corner store bringing fresh food and pkgd goods to underserved neighborhood,RETAIL,,Corner Store,Corner store,,,,"2020 Lawrence Street, Suite B",,Denver,CO,80205,,,"2020 Lawrence Street, Suite B,Denver,CO,80205",,,39.752518,-104.99139,,
939,2016,1985,15625,FORPROFIT,Forprofit,15625,1,OTHER,USDA 2013 Map,,Wholesale,NONRETAIL,,Other,Other,,,,15710 West 7th Avenue,,Golden,CO,80401,,8059010100,"15710 West 7th Avenue,Golden,CO,80401","West 7th Avenue, Golden, Jefferson County, Colorado, 80419, United States of America","(39.7273331, -105.1819335, 0.0)",39.7273331,-105.1819335,0,
940,2016,1985,103183,FORPROFIT,Forprofit,103183,1,ERS,,,Natural Foods Market,RETAIL,,Grocery Store,Grocery Store,,,,31424 Highway 92,,Hotchkiss,CO,81419,,,"31424 Highway 92,Hotchkiss,CO,81419",,,38.800224,-107.772415,,
941,2016,1985,15650,FORPROFIT,Forprofit,15650,1,ERS,,,Raw Foods Producer,NONRETAIL,,Production,Production and Distribution,,,,6429-6449 Omaha Boulevard,,Colorado Springs,CO,80915,,,"6429-6449 Omaha Boulevard,Colorado Springs,CO,80915",,,38.85347,-104.70828,,
942,2016,1985,51375,FORPROFIT,Forprofit,51375,1,ERS,,,Healthy foods production sale,NONRETAIL,,Production,Production and Distribution,,,,6333 Arapahoe Road,,Boulder,CO,80303,,,"6333 Arapahoe Road,Boulder,CO,80303","Arapahoe Road, Boulder, Boulder County, Colorado, 80303-1229, United States of America","(40.0146212, -105.2059753, 0.0)",40.0146212,-105.2059753,0,
943,2016,1985,37280,FORPROFIT,Forprofit,37280,1,OTHER,USDA 2013 Mapping,,CO4F Commerical Kitchen,RETAIL,,Other,Other,,,,619 Main Street,,Canon City,CO,81212,,,"619 Main Street,Canon City,CO,81212","619, Main Street, East Cañon, Cañon City, Fremont County, Colorado, 81212, United States of America","(38.44137506211876, -105.23914831044381, 0.0)",38.44137506,-105.2391483,0,
944,2016,1985,31765,FORPROFIT,Forprofit,31765,1,OTHER,USDA 2013 map,,Goat Dairy & Retail,NONRETAIL,,Sale,Restaurant and Specialty Sales,,,,31700 US Highway 24 North,,Buena Vista,CO,81211,,,"31700 US Highway 24 North,Buena Vista,CO,81211","31700, US Highway 24, Buena Vista, Chaffee County, Colorado, 81211, United States of America","(38.87942154902985, -106.16106012269479, 0.0)",38.87942155,-106.1610601,0,
945,2016,1985,51750,FORPROFIT,Forprofit,51750,1,OTHER,USDA 2013 map,,Organic Egg Processing,RETAIL,,Sale,Restaurant and Specialty Sales,,,,2395 County Road 142,,Elizabeth,CO,80107,,,"2395 County Road 142,Elizabeth,CO,80107",,,39.38332,-104.617455,,
946,2016,1985,20825,FORPROFIT,Forprofit,20825,1,OTHER,USDA 2013 Map,,Convenient Store,RETAIL,,Sale,Restaurant and Specialty Sales,,,,994 South Peoria Street,,Aurora,CO,80012,,,"994 South Peoria Street,Aurora,CO,80012","994, South Peoria Street, Aurora, Arapahoe County, Colorado, 80012, United States of America","(39.6995562, -104.84706340000001, 0.0)",39.6995562,-104.8470634,0,
947,2016,1985,20825,FORPROFIT,Forprofit,20825,1,OTHER,USDA 2013 map,,Manufacturer of Frozen Organic,RETAIL,,Corner Store,Corner store,,,,647 Dakota Boulevard,,Boulder,CO,80304,,8013013701,"647 Dakota Boulevard,Boulder,CO,80304","647, Dakota Boulevard, Boulder, Boulder County, Colorado, 80304, United States of America","(40.06544230612245, -105.28655453061224, 0.0)",40.06544231,-105.2865545,0,
948,2016,1985,61335,NONPROFIT,Nonprofit,61335,1,OTHER,USDA 2013 Map,,Retail - bulk food,RETAIL,,Sale,Restaurant and Specialty Sales,,,,418 Main Street,,Longmont,CO,80501,,,"418 Main Street,Longmont,CO,80501","Simply Bulk Market, 418, Main Street, Longmont Downtown, Dominion, Longmont, Boulder County, Colorado, 80501, United States of America","(40.1661808, -105.1023266, 0.0)",40.1661808,-105.1023266,0,
949,2016,1985,36521,FORPROFIT,Forprofit,36521,1,OTHER,USDA 2013 map,,Sprout Grower,NONRETAIL,,Production,Production and Distribution,,,,4350 Grape Street,,Denver,CO,80216,,,"4350 Grape Street,Denver,CO,80216","4350, Grape Street, Denver, Denver County, Colorado, 80216, United States of America","(39.777039999328956, -104.92453544960796, 0.0)",39.77704,-104.9245354,0,
950,2016,1985,14655,FORPROFIT,Forprofit,14655,1,OTHER,USDA 2013 map,,Retail,RETAIL,,Sale,Restaurant and Specialty Sales,,,,301 or 330 Miranda Avenue,,Fort Garland,CO,81133,,,"301 or 330 Miranda Avenue,Fort Garland,CO,81133",,,37.429483,-105.430406,,
951,2016,1985,36275,FORPROFIT,Forprofit,36275,1,OTHER,USDA 2013 map,,Specialty Market,RETAIL,,Corner Store,Corner store,,,,"306 South Ironton Street, Unit E",,Aurora,CO,80012,,,"306 South Ironton Street, Unit E,Aurora,CO,80012",,,39.71078,-104.86373,,
952,2016,1985,56385,NONPROFIT,Nonprofit,56385,1,OTHER,USDA 2013 Map,,Corner Store,RETAIL,,Corner Store,Corner store,,,,2800 North Madison Street,,Denver,CO,80205,,,"2800 North Madison Street,Denver,CO,80205","North Madison Street, Elyria Swansea, Denver, Denver County, Colorado, 80205, United States of America","(39.7738655, -104.9464484, 0.0)",39.7738655,-104.9464484,0,
953,2016,1985,26240,FORPROFIT,Forprofit,26240,1,OTHER,USDA 2013 map,,Vendor Farmers Market,RETAIL,,Farmers Market,Farmers Market,,,,939 West 30th Street,,Loveland,CO,80538,,,"939 West 30th Street,Loveland,CO,80538","939, West 30th Street, Browns Corner, Loveland, Larimer County, Colorado, 80538, United States of America","(40.422604, -105.09016966666667, 0.0)",40.422604,-105.0901697,0,
954,2016,1985,51895,FORPROFIT,Forprofit,51895,1,OTHER,USDA 2013 map,,Butcher Retail,RETAIL,,Sale,Restaurant and Specialty Sales,,,,"2669 Larimer Street, Unit 7",,Denver,CO,80205,,,"2669 Larimer Street, Unit 7,Denver,CO,80205",,,39.759186,-104.98454,,
